Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2158166,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2160941,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2161185,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2162126,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2163193,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2164159,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2165111,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2166083,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2167053,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2167900,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2167977,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2168240,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2168481,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2171127,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2172113,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2173129,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2174212,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2175173,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2175182,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2176219,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2177223,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2178177,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2181307,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2182012,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2182112,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2183165,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2184153,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2185227,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2186175,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2187038,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2188098,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2188784,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2189001,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2189316,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2191359,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2192324,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2193165,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2193656,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2194287,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2195294,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2195872,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2196117,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2197156,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2198287,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2201330,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2202262,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2202868,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2203109,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2204217,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2205289,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2206071,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2207092,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2208109,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2210018,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2210027,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2210234,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2211205,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2212137,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2213133,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2214131,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2215129,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2216275,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2216839,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2217096,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2218084,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2221078,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2222125,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2223124,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2223809,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2224115,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2225172,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2226390,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2227391,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2228302,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2230881,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2230948,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2231242,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2231463,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2232393,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2233390,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2234386,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2235386,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2236101,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2237213,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2238003,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2238071,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2241454,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2242402,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2243390,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2243434,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2244393,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2244739,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2245296,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2246251,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2247140,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2248219,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2251459,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2251739,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2251997,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2252246,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2252492,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2253380,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2254388,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2255388,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2256389,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2257385,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2258393,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2258714,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2261136,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2262072,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2263209,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2264210,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2265231,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2265866,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2266105,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2267236,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2268225,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2271267,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2272155,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2272947,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2272963,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2273222,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2273473,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2274399,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2275386,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2276268,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2277139,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2278085,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2279976,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2281323,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2282316,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2283143,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2284088,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2285121,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2286241,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2286844,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2287131,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2288133,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2291466,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2292242,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2293326,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2293479,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2293733,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2293984,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2294240,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2294474,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2295387,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2296238,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2297084,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2298093,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2301084,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2301124,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2302098,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2303232,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2304084,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2305093,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2306147,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2307094,00000329,false,Rx,0,8,80,7D,80,0E,11,33,00,14,
2308021,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2308097,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2311324,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2312175,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2313242,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2314085,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2315022,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2315038,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2315242,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2315482,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2316408,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2317273,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2318268,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2321470,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2321753,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2322265,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2323126,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2324069,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2325121,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2326306,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2327145,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2328151,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2328991,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2331235,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2332109,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2333073,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2334121,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2335091,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2336024,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2336040,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2336245,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2336492,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2337398,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2338274,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2341468,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2342253,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2342863,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2343135,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2343674,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2344128,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2345147,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2346115,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2347116,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2348140,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2349753,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2351116,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2352132,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2353109,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2354110,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2355135,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2356110,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2356725,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2356979,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2357234,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2357473,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2358129,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2361125,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2362141,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2363145,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2363732,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2364136,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2365141,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2366123,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2367116,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2368136,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2370732,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2371130,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2372140,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2373106,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2374106,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2375142,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2376131,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2377107,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2377717,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2377963,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2378227,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2378468,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2381118,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2382130,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2383091,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2384091,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2384704,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2385115,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2386092,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2387090,00000329,false,Rx,0,8,E3,7D,80,0E,11,33,00,14,
2388089,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2391279,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2391842,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2392252,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2393123,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2393558,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2394313,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2395154,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2396138,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2397159,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2398088,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2398716,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2398957,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2399226,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2401308,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2402059,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2403165,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2404114,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2405186,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2405935,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2406366,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2407201,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2408228,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2411507,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2412498,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2412812,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2413415,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2414209,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2415433,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2416205,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2417163,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2418186,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2420117,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2420126,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2420188,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2421179,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2422218,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2423110,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2424115,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2425420,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2426075,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2427048,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2427075,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2428153,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2431377,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2432179,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2433296,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2433775,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2434303,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2435145,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2436143,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2437309,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2438237,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2441075,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2441087,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2441174,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2441539,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2442379,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2443141,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2443526,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2444376,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2445145,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2446231,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2447080,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2447997,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2448091,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2451472,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2452336,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2453142,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2454340,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2454765,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2455150,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2456254,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2457125,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2458237,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2461425,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2461688,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2462004,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2462207,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2462530,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2463381,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2464378,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2465405,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2466381,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2467380,00000329,false,Rx,0,8,0C,7D,80,0E,11,33,00,14,
2468381,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2468714,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2471166,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2472249,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2473178,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2474246,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2475252,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2475846,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2476158,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2477245,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2478184,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2481242,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2482251,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2482860,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2482938,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2483335,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2483434,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2484307,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2485244,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2486322,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2487142,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2488104,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2490049,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2491409,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2492326,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2493328,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2493433,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
2494376,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2495161,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2496158,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2496859,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2497123,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2498083,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2501479,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2502329,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2503264,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2503954,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2504004,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
2504188,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
2504634,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
2505344,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
2506138,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
2507247,00000329,false,Rx,0,8,4F,7D,80,0E,11,33,00,14,
2508121,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
2511005,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
2511089,00000316,false,Rx,0,8,05,04,00,00,04,2F,00,80,
2512265,000000A0,false,Rx,0,8,00,55,00,00,00,FF,01,00,
2513314,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
2514229,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
