Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18584300,00000410,false,Rx,0,8,10,00,20,0C,00,E7,05,C1,
18584600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18584800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18585100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
18594300,00000410,false,Rx,0,8,10,00,20,0C,00,F2,05,C1,
18594600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18594800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18595300,00000600,false,Rx,0,8,00,C4,01,51,3D,2A,38,00,
18595600,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18604400,00000410,false,Rx,0,8,10,00,20,0C,00,F2,05,C1,
18604600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18604800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18605100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18614300,00000410,false,Rx,0,8,10,00,20,0C,00,E9,05,C1,
18614600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18614800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18615300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18624300,00000410,false,Rx,0,8,10,00,20,0C,00,E9,05,C1,
18624600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18624800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18625100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18634400,00000410,false,Rx,0,8,10,00,20,0C,00,F3,05,C1,
18634600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18634800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18635400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18644400,00000410,false,Rx,0,8,10,00,20,0C,00,F3,05,C1,
18644600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18644900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18645100,00000600,false,Rx,0,8,00,C5,01,51,3E,2A,38,00,
18645300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18654400,00000410,false,Rx,0,8,10,00,20,0C,00,E6,05,C1,
18654600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18654900,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18655300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18664400,00000410,false,Rx,0,8,10,00,20,0C,00,E6,05,C1,
18664600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
18664800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18665100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18674400,00000410,false,Rx,0,8,10,00,20,0C,00,ED,05,C1,
18674600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18674900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18675300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18684300,00000410,false,Rx,0,8,10,00,20,0C,00,ED,05,C1,
18684600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18684900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18685100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18694400,00000410,false,Rx,0,8,10,00,20,0C,00,E0,05,C1,
18694600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18694800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18695400,00000600,false,Rx,0,8,00,C0,01,51,3F,2A,38,00,
18695600,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18704400,00000410,false,Rx,0,8,10,00,20,0C,00,E0,05,C1,
18704600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18704900,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18705100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18714400,00000410,false,Rx,0,8,10,00,20,0C,00,E8,05,C1,
18714600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18714800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18715300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18724400,00000410,false,Rx,0,8,10,00,20,0C,00,E8,05,C1,
18724600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18724900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18725100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18734300,00000410,false,Rx,0,8,10,00,20,0C,00,E3,05,C1,
18734600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18734900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18735300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18744400,00000410,false,Rx,0,8,10,00,20,0C,00,E3,05,C1,
18744600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18744800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18745100,00000600,false,Rx,0,8,00,C2,01,51,40,2A,38,00,
18745300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18754400,00000410,false,Rx,0,8,10,00,20,0C,00,EB,05,C1,
18754600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18754900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18755300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18764300,00000410,false,Rx,0,8,10,00,20,0C,00,EB,05,C1,
18764600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18764900,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
18765100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18774400,00000410,false,Rx,0,8,10,00,20,0C,00,DE,05,C1,
18774600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18774800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18775300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18784700,00000410,false,Rx,0,8,10,00,20,0C,00,E6,05,C1,
18784900,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18785100,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18785400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18794400,00000410,false,Rx,0,8,10,00,20,0C,00,E6,05,C1,
18794700,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
18794900,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18795400,00000600,false,Rx,0,8,00,C2,01,51,41,2A,38,00,
18795600,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18804600,00000410,false,Rx,0,8,10,00,20,0C,00,E1,05,C1,
18804900,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18805100,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
18805400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18814400,00000410,false,Rx,0,8,10,00,20,0C,00,E1,05,C1,
18814600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18814900,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18815400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18824500,00000410,false,Rx,0,8,10,00,20,0C,00,E8,05,C1,
18824700,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18825000,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18825200,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18834400,00000410,false,Rx,0,8,10,00,20,0C,00,E8,05,C1,
18834600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18834800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18835300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18844500,00000410,false,Rx,0,8,10,00,20,0C,00,DE,05,C1,
18844700,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18844900,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18845200,00000600,false,Rx,0,8,00,BD,01,51,42,2A,38,00,
18845400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18854400,00000410,false,Rx,0,8,10,00,20,0C,00,DE,05,C1,
18854600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18854800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18855300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18864400,00000410,false,Rx,0,8,10,00,20,0C,00,E6,05,C1,
18864600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18864800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18865100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18874300,00000410,false,Rx,0,8,10,00,20,0C,00,E6,05,C1,
18874600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18874800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18875300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18884400,00000410,false,Rx,0,8,10,00,20,0C,00,DA,05,C1,
18884600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18884800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
18885100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18894300,00000410,false,Rx,0,8,10,00,20,0C,00,DA,05,C1,
18894600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18894800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18895300,00000600,false,Rx,0,8,00,BD,01,51,43,2A,38,00,
18895500,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18904400,00000410,false,Rx,0,8,10,00,20,0C,00,DA,05,C1,
18904600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18904900,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18905100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18914400,00000410,false,Rx,0,8,10,00,20,0C,00,DA,05,C1,
18914600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
18914800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
18915300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18924500,00000410,false,Rx,0,8,10,00,20,0C,00,D1,05,C1,
18924800,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18925000,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
18925300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18934400,00000410,false,Rx,0,8,10,00,20,0C,00,D1,05,C1,
18934600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18934800,00000412,false,Rx,0,8,00,3A,01,3A,01,10,01,00,
18935300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18944500,00000410,false,Rx,0,8,10,00,20,0C,00,DC,05,C1,
18944800,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18945000,00000412,false,Rx,0,8,00,3A,01,3A,01,10,01,00,
18945200,00000600,false,Rx,0,8,00,BD,01,51,44,2A,38,00,
18945500,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18954400,00000410,false,Rx,0,8,10,00,20,0C,00,DC,05,C1,
18954600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18954900,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18955400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18964600,00000410,false,Rx,0,8,10,00,20,0C,00,D4,05,C1,
18964900,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18965100,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18965300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18974400,00000410,false,Rx,0,8,10,00,20,0C,00,D4,05,C1,
18974600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18974900,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
18975400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18984600,00000410,false,Rx,0,8,10,00,20,0C,00,DE,05,C1,
18984900,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18985100,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
18985400,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
18994400,00000410,false,Rx,0,8,10,00,20,0C,00,DE,05,C1,
18994700,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
18994900,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
18995400,00000600,false,Rx,0,8,00,BE,01,51,45,2A,38,00,
18995600,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19004300,00000410,false,Rx,0,8,10,00,20,0C,00,DE,05,C1,
19004600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19004800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19005100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19014300,00000410,false,Rx,0,8,10,00,20,0C,00,CF,05,C1,
19014600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19014800,00000412,false,Rx,0,8,00,3A,01,3A,01,10,01,00,
19015300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19024300,00000410,false,Rx,0,8,10,00,20,0C,00,CF,05,C1,
19024600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19024800,00000412,false,Rx,0,8,00,3A,01,3A,01,10,01,00,
19025100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19034300,00000410,false,Rx,0,8,10,00,20,0C,00,D7,05,C1,
19034600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19034800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
19035300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19044400,00000410,false,Rx,0,8,10,00,20,0C,00,D7,05,C1,
19044600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19044800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
19045100,00000600,false,Rx,0,8,00,BC,01,51,46,2A,38,00,
19045300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19054300,00000410,false,Rx,0,8,10,00,20,0C,00,CC,05,C1,
19054600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19054800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
19055300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19064300,00000410,false,Rx,0,8,10,00,20,0C,00,CC,05,C1,
19064600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19064800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
19065100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19074400,00000410,false,Rx,0,8,10,00,20,0C,00,D4,05,C1,
19074600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19074800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19075300,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19084300,00000410,false,Rx,0,8,10,00,20,0C,00,D4,05,C1,
19084600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19084800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19085100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19094300,00000410,false,Rx,0,8,10,00,20,0C,00,C8,05,C1,
19094600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19094800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
19095300,00000600,false,Rx,0,8,00,BA,01,51,47,2A,38,00,
19095500,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19104300,00000410,false,Rx,0,8,10,00,20,0C,00,C8,05,C1,
19104600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19104800,00000412,false,Rx,0,8,00,3B,01,3B,01,10,01,00,
19105100,00000601,false,Rx,0,8,00,D4,00,33,00,64,00,00,
19114300,00000410,false,Rx,0,8,10,00,20,0C,00,CC,05,C1,
19114600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19114800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19115300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19124300,00000410,false,Rx,0,8,10,00,20,0C,00,CC,05,C1,
19124600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19124800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19125000,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19134300,00000410,false,Rx,0,8,10,00,20,0C,00,C4,05,C1,
19134600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19134800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19135300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19144300,00000410,false,Rx,0,8,10,00,20,0C,00,C4,05,C1,
19144600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19144800,00000412,false,Rx,0,8,00,3C,01,3C,01,10,01,00,
19145000,00000600,false,Rx,0,8,00,BB,01,51,48,2A,38,00,
19145300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19154300,00000410,false,Rx,0,8,10,00,20,0C,00,CC,05,C1,
19154600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19154800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19155300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19164300,00000410,false,Rx,0,8,10,00,20,0C,00,CC,05,C1,
19164600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19164800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19165100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19174400,00000410,false,Rx,0,8,10,00,20,0C,00,BF,05,C1,
19174600,00000411,false,Rx,0,8,01,31,00,00,01,00,00,3D,
19174800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
19175300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19184300,00000410,false,Rx,0,8,10,00,20,0C,00,BF,05,C1,
19184600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19184800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
19185100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19194300,00000410,false,Rx,0,8,10,00,20,0C,00,C9,05,C1,
19194600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19194800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19195300,00000600,false,Rx,0,8,00,BF,01,52,49,2A,38,00,
19195600,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19204400,00000410,false,Rx,0,8,10,00,20,0C,00,C9,05,C1,
19204600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19204800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19205100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19214300,00000410,false,Rx,0,8,10,00,20,0C,00,C6,05,C1,
19214600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19214800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19215300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19224300,00000410,false,Rx,0,8,10,00,20,0C,00,C6,05,C1,
19224600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19224800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19225000,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19234300,00000410,false,Rx,0,8,10,00,20,0C,00,D5,05,C1,
19234600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19234800,00000412,false,Rx,0,8,00,40,01,40,01,10,01,00,
19235300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19244300,00000410,false,Rx,0,8,10,00,20,0C,00,D5,05,C1,
19244500,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19244800,00000412,false,Rx,0,8,00,40,01,40,01,10,01,00,
19245100,00000600,false,Rx,0,8,00,C2,01,52,4A,2A,38,00,
19245300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19254300,00000410,false,Rx,0,8,10,00,20,0C,00,D1,05,C1,
19254600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19254800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19255300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19264300,00000410,false,Rx,0,8,10,00,20,0C,00,D1,05,C1,
19264600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19264800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19265100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19274300,00000410,false,Rx,0,8,10,00,20,0C,00,DF,05,C1,
19274600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19274800,00000412,false,Rx,0,8,00,40,01,40,01,10,01,00,
19275300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19284300,00000410,false,Rx,0,8,10,00,20,0C,00,DF,05,C1,
19284600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19284800,00000412,false,Rx,0,8,00,40,01,40,01,10,01,00,
19285000,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19294300,00000410,false,Rx,0,8,10,00,20,0C,00,D4,05,C1,
19294600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19294800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19295300,00000600,false,Rx,0,8,00,BF,01,52,4B,2A,38,00,
19295500,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19304300,00000410,false,Rx,0,8,10,00,20,0C,00,D4,05,C1,
19304600,00000411,false,Rx,0,8,01,FF,7F,00,01,00,00,3D,
19304800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19305000,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19314300,00000410,false,Rx,0,8,10,00,20,0C,00,D5,05,C1,
19314600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19314800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
19315300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19324300,00000410,false,Rx,0,8,10,00,20,0C,00,D5,05,C1,
19324500,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19324800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
19325100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19334300,00000410,false,Rx,0,8,10,00,20,0C,00,CB,05,C1,
19334600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19334800,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
19335300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19344400,00000410,false,Rx,0,8,10,00,20,0C,00,CB,05,C1,
19344600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19344900,00000412,false,Rx,0,8,00,3D,01,3D,01,10,01,00,
19345100,00000600,false,Rx,0,8,00,BC,01,52,4C,2A,38,00,
19345400,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19354400,00000410,false,Rx,0,8,10,00,20,0C,00,D6,05,C1,
19354600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19354900,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19355400,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19364400,00000410,false,Rx,0,8,10,00,20,0C,00,D6,05,C1,
19364700,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19364900,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19365100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19374400,00000410,false,Rx,0,8,10,00,20,0C,00,D2,05,C1,
19374600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19374900,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19375400,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19384300,00000410,false,Rx,0,8,10,00,20,0C,00,D2,05,C1,
19384500,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19384800,00000412,false,Rx,0,8,00,3E,01,3E,01,10,01,00,
19385000,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19394300,00000410,false,Rx,0,8,10,00,20,0C,00,D9,05,C1,
19394600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19394800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19395300,00000600,false,Rx,0,8,00,C2,01,52,4D,2A,38,00,
19395500,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19404300,00000410,false,Rx,0,8,10,00,20,0C,00,D9,05,C1,
19404500,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19404800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19405100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19414300,00000410,false,Rx,0,8,10,00,20,0C,00,D1,05,C1,
19414600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19414800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19415300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19424300,00000410,false,Rx,0,8,10,00,20,0C,00,D1,05,C1,
19424600,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19424800,00000412,false,Rx,0,8,00,3F,01,3F,01,10,01,00,
19425100,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19434300,00000410,false,Rx,0,8,10,00,20,0C,00,E0,05,C1,
19434500,00000411,false,Rx,0,8,01,FF,BF,00,01,00,00,3D,
19434800,00000412,false,Rx,0,8,00,41,01,41,01,10,01,00,
19435300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19444300,00000410,false,Rx,0,8,10,00,20,0C,00,E0,05,C1,
19444600,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19444800,00000412,false,Rx,0,8,00,41,01,41,01,10,01,00,
19445000,00000600,false,Rx,0,8,00,C5,01,52,4E,2A,38,00,
19445300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19454300,00000410,false,Rx,0,8,10,00,20,0C,00,D3,05,C1,
19454500,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19454800,00000412,false,Rx,0,8,00,40,01,40,01,10,01,00,
19455300,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19464300,00000410,false,Rx,0,8,10,00,20,0C,00,D3,05,C1,
19464500,00000411,false,Rx,0,8,01,FF,FF,00,01,00,00,3D,
19464800,00000412,false,Rx,0,8,00,40,01,40,01,10,01,00,
19465000,00000601,false,Rx,0,8,00,D4,00,34,00,64,00,00,
19474300,00000410,false,Rx,0,8,10,00,20,0C,00,DA,05,C1,
